0;Start Study - Logging, ID: 11
0;Initial time :30.06.2023 11:54:48
0;object ChessPiece Variant (2) is being grabbed
0;object ChessPiece Variant is being grabbed
0;study with shadow type:Avatar
0,0132883;looked atRoom
0,0282778;looked atRoom
0,033445;looked atRoom
0,0443483;looked atRoom
0,0554138;looked atRoom
0,0668379;looked atRoom
0,0783552;looked atRoom
0,0917073;looked atRoom
0,1008392;looked atRoom
0,1117226;looked atRoom
0,1225864;looked atRoom
0,1334075;looked atRoom
0,1455186;looked atRoom
0,1556896;looked atRoom
0,1676726;looked atRoom
0,1791124;looked atRoom
0,1894902;looked atRoom
0,2005379;looked atRoom
0,2120617;looked atRoom
0,2225799;looked atRoom
0,2346542;looked atRoom
0,2480722;looked atRoom
0,2561443;looked atRoom
0,2680662;looked atCart_Basket
0,2787152;looked atRoom
0,2897106;looked atCart_Basket
0,3013214;looked atCart_Basket
0,3121432;looked atCart_Basket
0,3230604;looked atRoom
0,3346605;looked atCart_Basket
0,3454994;looked atCart_Basket
0,3570206;looked atCart_Basket
0,3686118;looked atRoom
0,3785988;looked atRoom
0,3901136;looked atRoom
0,4038893;looked atCart_Basket
0,412165;looked atCart_Basket
0,4240459;looked atRoom
0,4351145;looked atRoom
0,4457445;looked atCart_Basket
0,4565517;looked atCart_Basket
0,4679614;looked atCart_Basket
0,4793926;looked atCart_Basket
0,4903057;looked atCart_Basket
0,5016817;looked atRoom
0,5130669;looked atRoom
0,5237623;looked atCart_Basket
0,5347623;looked atRoom
0,5467998;looked atRoom
0,5597221;looked atCart_Basket
0,5689119;looked atRoom
0,5795988;looked atRoom
0,5903524;looked atCart_Basket
0,602054;looked atCart_Basket
0,6130929;looked atRoom
0,6242344;looked atRoom
0,635205;looked atCart_Basket
0,6465537;looked atCart_Basket
0,6575168;looked atCart_Basket
0,6690841;looked atCart_Basket
0,6793669;looked atCart_Basket
0,6907811;looked atCart_Basket
0,7028645;looked atCart_Basket
0,7158061;looked atCart_Basket
0,7243878;looked atCart_Basket
0,7358156;looked atRoom
0,7467424;looked atCart_Basket
0,7576054;looked atRoom
0,7697088;looked atCart_Basket
0,7798349;looked atCart_Basket
0,7914263;looked atRoom
