0;Start Study - Logging, ID: 3
0;Initial time :29.06.2023 11:35:13
0;object Basketball 1 (1) was grabbed
0;object ChessPiece Variant (1) is being grabbed
0;object ChessPiece Variant is being grabbed
0;object ChessPiece Variant (1) is being grabbed
0;object ChessPiece Variant is being grabbed
0;object ChessPiece Variant (1) is being grabbed
0;object ChessPiece Variant is being grabbed
0;object ChessPiece Variant (1) is being grabbed
0;object ChessPiece Variant (1) is being grabbed
0;object ChessPiece Variant is being grabbed
0;object ChessPiece Variant is being grabbed
0;object ChessPiece Variant is being grabbed
0;study with shadow type:Kinect
0,0031176;looked atTable
0,0634728;looked atTable
0,0724991;looked atTable
0,0755419;looked atTable
0,0775446;looked atTable
0,0793024;looked atTable
0,0813966;looked atTable
0,08338121;looked atTable
0,08528571;looked atTable
0,08701511;looked atTable
0,08872501;looked atTable
0,09090351;looked atTable
0,0928518;looked atTable
0,0947399;looked atTable
0,0968152;looked atTable
0,0986266;looked atTable
0,1004182;looked atTable
0,1023366;looked atTable
0,1039831;looked atTable
0,1056817;looked atTable
0,1075142;looked atTable
0,1091776;looked atTable
0,1109455;looked atTable
0,1125691;looked atTable
0,1144056;looked atTable
0,1161927;looked atTable
0,1180124;looked atTable
0,1197814;looked atTable
0,1218606;looked atTable
0,1239314;looked atTable
0,1256916;looked atTable
0,1283799;looked atTable
0,1304192;looked atTable
0,13233;looked atTable
0,1340396;looked atTable
0,1357549;looked atTable
0,1375724;looked atTable
0,1392497;looked atTable
0,1411541;looked atTable
0,1427981;looked atTable
0,1445275;looked atTable
0,1464536;looked atTable
0,1485247;looked atTable
0,1505141;looked atTable
0,1524163;looked atTable
0,1545;looked atTable
0,1563246;looked atTable
0,158592;looked atTable
0,1605208;looked atTable
0,1625088;looked atTable
0,1641951;looked atTable
0,1658097;looked atTable
0,1674651;looked atTable
0,1691862;looked atTable
0,170789;looked atTable
0,1725226;looked atTable
0,1743408;looked atTable
0,1761634;looked atTable
0,1782443;looked atTable
0,1798927;looked atTable
0,1819194;looked atTable
0,1835339;looked atTable
0,1855963;looked atTable
0,1875475;looked atTable
0,189488;looked atTable
0,1917911;looked atTable
0,1935999;looked atTable
0,1953226;looked atTable
0,1972545;looked atTable
0,1991664;looked atTable
0,2010381;looked atTable
0,2026919;looked atTable
0,2043453;looked atTable
0,2061782;looked atTable
0,2079094;looked atTable
0,2095702;looked atTable
0,211464;looked atTable
0,2131222;looked atTable
0,2150032;looked atTable
0,2208915;looked atTable
0,2235669;looked atTable
0,2253741;looked atTable
0,2272814;looked atTable
0,2290681;looked atTable
0,2308834;looked atTable
0,2349362;looked atTable
0,23685;looked atTable
0,238813;looked atTable
0,2405332;looked atTable
0,242495;looked atTable
0,2442979;looked atTable
0,2459641;looked atTable
0,2476304;looked atTable
0,2496044;looked atTable
0,2517267;looked atTable
0,2535316;looked atTable
0,2671532;looked atTable
0,2694999;looked atTable
0,2712781;looked atTable
0,2730258;looked atTable
0,2748909;looked atTable
0,2767288;looked atTable
0,278419;looked atTable
0,280128;looked atTable
0,2827368;looked atTable
0,2846446;looked atTable
0,2867537;looked atTable
0,2885175;looked atTable
0,2902402;looked atTable
0,2918869;looked atTable
0,2939349;looked atTable
0,2957408;looked atTable
0,2975375;looked atTable
0,2992995;looked atTable
0,3012133;looked atTable
0,3029301;looked atTable
0,3045581;looked atTable
0,3062627;looked atTable
0,308028;looked atTable
0,3096741;looked atTable
0,3113126;looked atTable
0,3131151;looked atTable
0,3149126;looked atTable
0,3165207;looked atTable
0,3182027;looked atTable
0,3198468;looked atTable
0,3218945;looked atTable
0,3237244;looked atTable
0,3253242;looked atTable
0,3275379;looked atTable
0,3300331;looked atTable
0,3320784;looked atTable
0,3339225;looked atTable
0,3362442;looked atTable
0,3380744;looked atTable
0,3398858;looked atTable
0,3417391;looked atTable
0,3434016;looked atTable
0,3451509;looked atTable
0,3467683;looked atTable
0,348501;looked atTable
0,3501412;looked atTable
0,3517915;looked atTable
0,3534569;looked atTable
0,3550916;looked atTable
0,3567481;looked atTable
0,3584677;looked atTable
0,3660804;looked atTable
0,3715749;looked atTable
0,3735728;looked atTable
0,3753703;looked atTable
0,3771458;looked atTable
0,3788469;looked atTable
0,3804955;looked atTable
0,3823962;looked atTable
0,3841023;looked atTable
0,3858227;looked atTable
0,3874929;looked atTable
0,3892728;looked atTable
0,3911229;looked atTable
0,3929014;looked atTable
0,3952763;looked atTable
0,3971347;looked atTable
0,3990242;looked atTable
0,4014734;looked atTable
0,4031551;looked atTable
0,404905;looked atTable
0,4065896;looked atTable
0,4082274;looked atTable
0,4098957;looked atTable
0,4115915;looked atTable
0,4131744;looked atTable
0,4148453;looked atTable
0,4165247;looked atTable
0,4182318;looked atTable
0,4199948;looked atTable
0,4220536;looked atTable
0,4238367;looked atTable
0,4258658;looked atTable
0,4282038;looked atTable
0,4301193;looked atTable
0,4326474;looked atTable
0,4344334;looked atTable
0,4361957;looked atTable
0,4379138;looked atTable
0,4396563;looked atTable
0,4416202;looked atTable
0,4433267;looked atTable
0,4450335;looked atTable
0,4466183;looked atTable
0,448336;looked atTable
0,4500123;looked atTable
0,4519445;looked atTable
0,4537077;looked atTable
0,455396;looked atTable
0,4577015;looked atTable
0,460218;looked atTable
0,4628797;looked atTable
0,4647205;looked atTable
