0;Start Study - Logging, ID: 7
0;Initial time :29.06.2023 14:34:01
0;study with shadow type:Avatar
0,0128241;looked atRoom
0,0267215;looked atRoom
0,034085;looked atRoom
0,0448332;looked atRoom
0,0555561;looked atRoom
0,06669109;looked atRoom
0,07824489;looked atRoom
0,0884641;looked atRoom
0,1009655;looked atRoom
0,1111891;looked atRoom
0,1223218;looked atRoom
0,1360183;looked atRoom
0,1450459;looked atRoom
0,1554609;looked atRoom
0,1665257;looked atRoom
0,1777681;looked atRoom
0,1883147;looked atRoom
0,2003346;looked atRoom
0,210639;looked atRoom
0,2227131;looked atRoom
0,2335601;looked atRoom
0,244223;looked atRoom
0,2550617;looked atRoom
0,2672025;looked atRoom
0,2782398;looked atRoom
0,2918939;looked atRoom
0,3005306;looked atRoom
0,3109027;looked atRoom
0,3223611;looked atRoom
0,33303;looked atRoom
0,3450457;looked atRoom
0,3555928;looked atRoom
0,3664109;looked atRoom
0,3784563;looked atRoom
0,3890806;looked atRoom
0,400075;looked atRoom
0,4109381;looked atRoom
0,4226129;looked atRoom
0,4337319;looked atRoom
0,4477862;looked atRoom
0,4589396;looked atRoom
0,4678327;looked atRoom
0,4790111;looked atRoom
0,4888242;looked atRoom
0,5007278;looked atRoom
0,5114412;looked atRoom
0,5223446;looked atRoom
0,5344931;looked atRoom
0,5446954;looked atRoom
0,5556461;looked atRoom
0,5667534;looked atRoom
0,588388;looked atRoom
0,6029752;looked atRoom
0,6108776;looked atRoom
0,6222569;looked atRoom
0,6343366;looked atRoom
0,6443377;looked atRoom
0,6551102;looked atRoom
0,6672441;looked atRoom
0,677591;looked atRoom
0,6883565;looked atRoom
0,700862;looked atRoom
0,710566;looked atRoom
0,7225248;looked atRoom
0,7333362;looked atRoom
0,7452512;looked atRoom
0,7580158;looked atRoom
0,7665784;looked atRoom
0,7785771;looked atRoom
0,7885895;looked atRoom
0,7998663;looked atRoom
0,8115622;looked atRoom
0,8224887;looked atRoom
0,8329312;looked atRoom
0,8449468;looked atRoom
0,8552468;looked atRoom
0,8668883;looked atRoom
