0;Start Study - Logging, ID: 2
0;Initial time :29.06.2023 10:16:28
0;study with shadow type:Kinect
0,013836;looked atRoom
0,0447921;looked atRoom
0,0565812;looked atRoom
0,0700979;looked atRoom
0,0795086;looked atRoom
0,0894921;looked atRoom
0,09990831;looked atRoom
0,1119414;looked atRoom
0,122796;looked atRoom
0,1338328;looked atRoom
0,1449306;looked atRoom
0,1562071;looked atRoom
0,1671797;looked atRoom
0,178883;looked atRoom
0,1894121;looked atRoom
0,2002261;looked atRoom
0,2123994;looked atRoom
0,2252772;looked atRoom
0,2339905;looked atRoom
0,2460899;looked atRoom
0,2557859;looked atRoom
0,2668782;looked atRoom
0,2791634;looked atRoom
0,2921389;looked atRoom
0,3010281;looked atRoom
0,3124801;looked atRoom
0,3225121;looked atRoom
0,3352651;looked atRoom
0,3475869;looked atRoom
0,3564236;looked atRoom
0,3683956;looked atRoom
0,3810803;looked atRoom
0,3894213;looked atRoom
0,4004965;looked atRoom
0,4121169;looked atRoom
0,4225287;looked atRoom
0,4345655;looked atRoom
0,4449753;looked atRoom
0,4562516;looked atRoom
0,467469;looked atRoom
0,4790814;looked atRoom
0,4905884;looked atRoom
0,5010904;looked atRoom
0,5129824;looked atRoom
0,5237712;looked atRoom
0,5464097;looked atRoom
0,5575711;looked atRoom
0,5681977;looked atRoom
0,5798186;looked atRoom
0,5903986;looked atRoom
0,6012586;looked atRoom
0,6134722;looked atRoom
0,6236581;looked atRoom
0,6350532;looked atRoom
0,6463828;looked atRoom
0,657514;looked atRoom
0,6697046;looked atRoom
0,6806256;looked atRoom
0,6954303;looked atRoom
0,7031754;looked atRoom
0,7131395;looked atRoom
0,7233349;looked atRoom
0,7352156;looked atRoom
0,7462899;looked atRoom
0,7572673;looked atRoom
0,7686069;looked atRoom
0,7795986;looked atRoom
0,7905864;looked atRoom
0,8022025;looked atRoom
0,8130801;looked atRoom
0,8239448;looked atRoom
0,8360832;looked atRoom
0,8485482;looked atRoom
0,857576;looked atRoom
0,8683761;looked atRoom
0,8797824;looked atRoom
0,8911805;looked atRoom
0,9020299;looked atRoom
0,9137769;looked atRoom
0,9244556;looked atRoom
0,9356905;looked atRoom
0,9472477;looked atRoom
0,9578223;looked atRoom
0,9689447;looked atRoom
0,9806411;looked atRoom
0,9915104;looked atRoom
1,005317;looked atRoom
1,01414;looked atRoom
1,02403;looked atRoom
1,035731;looked atRoom
1,047181;looked atRoom
1,057667;looked atRoom
1,069228;looked atRoom
1,080541;looked atRoom
1,090775;looked atRoom
1,102257;looked atRoom
1,113496;looked atRoom
1,124062;looked atRoom
1,136092;looked atRoom
1,147107;looked atRoom
1,160321;looked atRoom
1,169582;looked atRoom
1,180138;looked atRoom
1,191331;looked atRoom
1,202911;looked atRoom
1,21387;looked atRoom
1,224653;looked atRoom
1,236839;looked atRoom
1,247645;looked atRoom
1,258424;looked atRoom
1,269696;looked atRoom
1,281404;looked atRoom
1,292219;looked atRoom
1,303284;looked atRoom
1,317522;looked atRoom
1,325752;looked atRoom
1,336385;looked atRoom
1,348424;looked atRoom
1,358937;looked atRoom
1,370693;looked atRoom
1,38184;looked atRoom
1,392545;looked atRoom
1,403584;looked atRoom
1,415406;looked atRoom
1,425765;looked atRoom
1,437847;looked atRoom
1,448832;looked atRoom
1,459351;looked atRoom
1,473911;looked atRoom
1,482076;looked atRoom
1,492621;looked atRoom
1,503955;looked atRoom
1,515346;looked atRoom
1,52594;looked atRoom
1,538111;looked atRoom
1,548698;looked atRoom
1,559547;looked atRoom
1,571701;looked atRoom
1,581913;looked atRoom
1,593227;looked atRoom
1,604808;looked atRoom
1,615665;looked atRoom
1,629483;looked atRoom
1,63855;looked atRoom
1,648627;looked atRoom
1,659315;looked atRoom
1,671031;looked atRoom
1,682619;looked atRoom
1,693623;looked atRoom
1,704466;looked atRoom
1,716525;looked atRoom
1,727045;looked atRoom
1,73812;looked atRoom
1,75006;looked atRoom
1,760297;looked atRoom
1,772025;looked atRoom
1,785437;looked atRoom
1,793863;looked atRoom
1,805288;looked atRoom
1,816488;looked atRoom
1,827162;looked atRoom
1,838418;looked atRoom
1,849721;looked atRoom
1,86032;looked atRoom
1,872101;looked atRoom
1,883034;looked atRoom
1,894193;looked atRoom
1,905837;looked atRoom
1,916676;looked atRoom
1,927901;looked atRoom
1,941964;looked atRoom
1,950258;looked atRoom
1,960458;looked atRoom
1,97261;looked atRoom
1,982875;looked atRoom
1,994659;looked atRoom
2,006167;looked atRoom
2,016837;looked atRoom
2,028193;looked atRoom
2,039659;looked atRoom
2,050209;looked atRoom
2,060966;looked atRoom
2,072456;looked atRoom
2,084229;looked atRoom
2,097106;looked atRoom
2,1063;looked atRoom
2,117708;looked atRoom
2,128435;looked atRoom
2,139733;looked atRoom
2,151222;looked atRoom
