0;Start Study - Logging, ID: 2
0;Initial time :29.06.2023 10:02:07
0;study with shadow type:Avatar
0,0114131;looked atRoom
0,0273633;looked atRoom
0,0368278;looked atRoom
0,0458742;looked atRoom
0,0560649;looked atRoom
0,0676432;looked atRoom
0,0777173;looked atRoom
0,08917081;looked atRoom
0,1005782;looked atRoom
0,110912;looked atRoom
0,1227983;looked atRoom
0,1337819;looked atRoom
0,1447623;looked atRoom
0,1553734;looked atRoom
0,1671909;looked atRoom
0,1787459;looked atRoom
0,1914006;looked atRoom
0,2009453;looked atRoom
0,2115406;looked atRoom
0,2228895;looked atRoom
0,2337442;looked atRoom
0,2449259;looked atRoom
0,2555008;looked atRoom
0,2675511;looked atRoom
0,2784793;looked atRoom
0,2888341;looked atRoom
0,3008978;looked atRoom
0,3111627;looked atRoom
0,3225365;looked atRoom
0,3350098;looked atRoom
0,3475324;looked atRoom
0,3561974;looked atRoom
0,3675334;looked atWall 4
0,3781246;looked atWall 4
0,3891855;looked atWall 4
0,401458;looked atWall 4
0,4115151;looked atWall 4
0,4229749;looked atWall 4
0,4347344;looked atWall 4
0,4454597;looked atWall 4
0,4569094;looked atWall 4
0,4683711;looked atWall 4
0,4784334;looked atWall 4
0,4897402;looked atWall 4
0,5036255;looked atWall 4
0,5117492;looked atWall 4
0,5233874;looked atWall 4
0,534232;looked atWall 4
0,5454109;looked atWall 4
0,5561123;looked atWall 4
0,5685368;looked atWall 4
0,5792446;looked atWall 4
0,5893798;looked atWall 4
0,601638;looked atWall 4
0,6123974;looked atWall 4
0,6233436;looked atWall 4
0,634567;looked atWall 4
0,6486865;looked atWall 4
0,6594934;looked atWall 4
0,6677942;looked atWall 4
0,678912;looked atWall 4
0,6895034;looked atWall 4
0,701566;looked atWall 4
0,7118472;looked atWall 4
0,7233493;looked atWall 4
0,7350419;looked atWall 4
0,7458324;looked atWall 4
0,7566381;looked atWall 4
0,7688398;looked atWall 4
0,7792624;looked atWall 4
0,7902942;looked atWall 4
0,8025315;looked atWall 4
0,8151283;looked atWall 4
0,8240781;looked atWall 4
0,8351374;looked atWall 4
0,8457908;looked atWall 4
0,8573243;looked atWall 4
0,8693579;looked atWall 4
0,8800715;looked atWall 4
0,891517;looked atWall 4
0,9026089;looked atWall 4
0,9129555;looked atWall 4
0,9249172;looked atWall 4
0,9351631;looked atWall 4
0,9464125;looked atWall 4
0,9574525;looked atWall 4
0,9715615;looked atWall 4
0,9805415;looked atWall 4
0,9903018;looked atWall 4
1,002283;looked atWall 4
1,01328;looked atWall 4
1,024113;looked atWall 4
1,035334;looked atRoom
1,046719;looked atWall 4
1,057509;looked atRoom
1,069543;looked atWall 4
1,07992;looked atWall 4
1,090993;looked atRoom
1,103026;looked atRoom
1,113476;looked atRoom
1,128712;looked atRoom
1,137131;looked atRoom
1,147855;looked atRoom
1,159163;looked atRoom
1,170352;looked atRoom
1,180761;looked atRoom
1,191764;looked atRoom
1,20358;looked atRoom
1,213515;looked atRoom
1,225393;looked atRoom
1,236166;looked atRoom
1,247104;looked atRoom
1,258577;looked atRoom
1,269565;looked atRoom
1,283056;looked atRoom
1,29173;looked atRoom
1,303042;looked atRoom
1,313326;looked atRoom
1,325476;looked atRoom
1,335706;looked atRoom
1,346905;looked atRoom
1,357787;looked atRoom
1,369905;looked atRoom
1,381014;looked atRoom
1,391357;looked atRoom
1,403374;looked atRoom
1,414133;looked atRoom
1,42524;looked atRoom
1,438883;looked atRoom
1,447881;looked atRoom
1,458509;looked atRoom
1,470053;looked atRoom
1,480965;looked atRoom
1,492242;looked atRoom
1,503946;looked atRoom
1,513857;looked atRoom
1,525388;looked atRoom
1,53699;looked atRoom
1,547626;looked atRoom
1,559525;looked atRoom
1,570549;looked atRoom
1,581055;looked atRoom
1,595624;looked atRoom
1,604457;looked atRoom
1,613532;looked atTable2
1,62554;looked atTable2
1,636379;looked atTable2
1,647389;looked atTable2
1,659;looked atTable2
1,66985;looked atTable2
1,680968;looked atTable2
1,692654;looked atTable2
1,703513;looked atTable2
1,71419;looked atTable2
1,726358;looked atTable2
1,736785;looked atTable2
1,750132;looked atTable2
1,7594;looked atTable2
1,770608;looked atTable2
1,782035;looked atTable2
1,792209;looked atTable2
1,804392;looked atTable2
1,81464;looked atTable2
1,825988;looked atTable2
1,837227;looked atTable2
1,84874;looked atTable2
1,8596;looked atTable2
1,871078;looked atTable2
1,881899;looked atTable2
1,89262;looked atTable2
1,907224;looked atsimpleGrabTorchMesh
1,915274;looked atsimpleGrabTorchMesh
1,925871;looked atTable2
1,937613;looked atTable2
1,948656;looked atTable2
1,960447;looked atTable2
1,971151;looked atTable2
1,981547;looked atTable2
1,993297;looked atTable2
2,004662;looked atTable2
2,014806;looked atTable2
2,026498;looked atTable2
2,037452;looked atTable2
2,048523;looked atsimpleGrabTorchMesh
2,063073;looked atsimpleGrabTorchMesh
2,071043;looked atsimpleGrabTorchMesh
2,081891;looked atsimpleGrabTorchMesh
2,09339;looked atTable2
2,104198;looked atTable2
2,115325;looked atsimpleGrabTorchMesh
2,127485;looked atsimpleGrabTorchMesh
2,13801;looked atTable2
2,148787;looked atsimpleGrabTorchMesh
2,160346;looked atsimpleGrabTorchMesh
2,171824;looked atTable2
2,183084;looked atTable2
2,193655;looked atTable2
2,20604;looked atTable2
2,219576;looked atTable2
2,228445;looked atTable2
2,238992;looked atTable2
2,249007;looked atTable2
2,260429;looked atTable2
2,271993;looked atTable2
2,282805;looked atTable2
2,293783;looked atTable2
2,305992;looked atTable2
2,316237;looked atsimpleGrabTorchMesh
2,328071;looked atsimpleGrabTorchMesh
2,339222;looked atTable2
2,34959;looked atTable2
2,361963;looked atsimpleGrabTorchMesh
2,375635;looked atTable2
2,384624;looked atTable2
2,39406;looked atTable2
2,40544;looked atTable2
2,416031;looked atTable2
2,428104;looked atTable2
2,439252;looked atTable2
2,449646;looked atTable2
2,461715;looked atTable2
2,471997;looked atTable2
2,483365;looked atTable2
2,495884;looked atTable2
2,505852;looked atTable2
2,516842;looked atTable2
2,530929;looked atTable2
